Time [s],Value
0.2917484940,0x1E4
0.2917588380,0x1E5
0.2917691800,0x1E6
0.2917795240,0x1E7
0.2917898680,0x1E8
0.2918002120,0x1E9
0.2918105540,0x1EA
0.2918208980,0x1EB
0.2918312420,0x1EC
0.2918415860,0x1ED
0.2918519280,0x1EE
0.2918622720,0x1EF
0.2918726160,0x1F0
0.2918829580,0x1F1
0.2918933020,0x1F2
0.2919036440,0x1F3
0.2919139880,0x1F4
0.2919243320,0x1F5
0.2919346760,0x1F6
0.2919450180,0x1F7
0.2919553620,0x1F8
0.2919657060,0x1F9
0.2919760500,0x1FA
0.2919863920,0x1FB
0.2919967360,0x1FC
0.2920070800,0x1FD
0.2920174220,0x1FE
0.2920277660,0x1FF
0.2920484540,0x1FE
0.2920587960,0x1FD
0.2920691400,0x1FC
0.2920794840,0x1FB
0.2920898260,0x1FA
0.2921001700,0x1F9
0.2921105140,0x1F8
0.2921208580,0x1F7
0.2921312000,0x1F6
0.2921415440,0x1F5
0.2921518880,0x1F4
0.2921622320,0x1F3
0.2921725740,0x1F2
0.2921829180,0x1F1
0.2921932600,0x1F0
0.2922036060,0x1EF
0.2922139480,0x1EE
0.2922242920,0x1ED
0.2922346340,0x1EC
0.2922449780,0x1EB
0.2922553220,0x1EA
0.2922656640,0x1E9
0.2922760080,0x1E8
0.2922863520,0x1E7
0.2922966960,0x1E6
0.2923070380,0x1E5
0.2923173820,0x1E4
0.2923277260,0x1E3
0.2923380680,0x1E2
0.2923484120,0x1E1
0.2923587560,0x1E0
0.2923691000,0x1DF
0.2923794420,0x1DE
0.2923897860,0x1DD
0.2924001280,0x1DC
0.2924104740,0x1DB
0.2924208160,0x1DA
0.2924311600,0x1D9
0.2924415020,0x1D8
0.2924518480,0x1D7
0.2924621900,0x1D6
0.2924725340,0x1D5
0.2924828760,0x1D4
0.2924932200,0x1D3
0.2925035640,0x1D2
0.2925139060,0x1D1
0.2925242500,0x1D0
0.2925345940,0x1CF
0.2925449380,0x1CE
0.2925552800,0x1CD
0.2925656240,0x1CC
0.2925759680,0x1CB
0.2925863100,0x1CA
0.2925966540,0x1C9
0.2926069980,0x1C8
0.2926173420,0x1C7
0.2926276840,0x1C6
0.2926380280,0x1C5
0.2926483700,0x1C4
0.2926587140,0x1C3
0.2926690580,0x1C2
0.2926794020,0x1C1
0.2926897460,0x1C0
0.2927000900,0x1BF
0.2927104320,0x1BE
0.2927207760,0x1BD
0.2927311180,0x1BC
0.2927414620,0x1BB
0.2927518060,0x1BA
0.2927621480,0x1B9
0.2927724920,0x1B8
0.2927828360,0x1B7
0.2927931800,0x1B6
0.2928035240,0x1B5
0.2928138660,0x1B4
0.2928242100,0x1B3
0.2928345520,0x1B2
0.2928448960,0x1B1
0.2928552400,0x1B0
0.2928655840,0x1AF
0.2928759260,0x1AE
0.2928862700,0x1AD
0.2928966140,0x1AC
0.2929069560,0x1AB
0.2929173000,0x1AA
0.2929276440,0x1A9
0.2929379860,0x1A8
0.2929483300,0x1A7
0.2929586740,0x1A6
0.2929690180,0x1A5
0.2929793600,0x1A4
0.2929897040,0x1A3
0.2930000480,0x1A2
0.2930103920,0x1A1
0.2930207340,0x1A0
0.2930310800,0x19F
0.2930414200,0x19E
0.2930517640,0x19D
0.2930621080,0x19C
0.2930724520,0x19B
0.2930827960,0x19A
0.2930931380,0x199
0.2931034820,0x198
0.2931138260,0x197
0.2931241680,0x196
0.2931345120,0x195
0.2931448560,0x194
0.2931552000,0x193
0.2931655420,0x192
0.2931758860,0x191
0.2931862300,0x190
0.2931965740,0x18F
0.2932069160,0x18E
0.2932172600,0x18D
0.2932276020,0x18C
0.2932379460,0x18B
0.2932482900,0x18A
0.2932586340,0x189
0.2932689760,0x188
0.2932793200,0x187
0.2932896620,0x186
0.2933000060,0x185
0.2933103500,0x184
0.2933206940,0x183
0.2933310380,0x182
0.2933413800,0x181
0.2933517240,0x180
0.2933620700,0x17F
0.2933724100,0x17E
0.2933827540,0x17D
0.2933930980,0x17C
0.2934034420,0x17B
0.2934137840,0x17A
0.2934241280,0x179
0.2934344720,0x178
0.2934448160,0x177
0.2934551580,0x176
0.2934655020,0x175
0.2934758440,0x174
0.2934861900,0x173
0.2934965320,0x172
0.2935068760,0x171
0.2935172180,0x170
0.2935275620,0x16F
0.2935379060,0x16E
0.2935482500,0x16D
0.2935585920,0x16C
0.2935689360,0x16B
0.2935792800,0x16A
0.2935896220,0x169
0.2935999660,0x168
0.2936103100,0x167
0.2936206520,0x166
0.2936309960,0x165
0.2936413400,0x164
0.2936516840,0x163
0.2936620260,0x162
0.2936723700,0x161
0.2936827120,0x160
0.2936930580,0x15F
0.2937034000,0x15E
0.2937137440,0x15D
0.2937240860,0x15C
0.2937344300,0x15B
0.2937447740,0x15A
0.2937551180,0x159
0.2937654600,0x158
0.2937758040,0x157
0.2937861480,0x156
0.2937964900,0x155
0.2938068340,0x154
0.2938171780,0x153
0.2938275220,0x152
0.2938378640,0x151
0.2938482080,0x150
0.2938585520,0x14F
0.2938688960,0x14E
0.2938792380,0x14D
0.2938895820,0x14C
0.2938999260,0x14B
0.2939102680,0x14A
0.2939206120,0x149
0.2939309540,0x148
0.2939413000,0x147
0.2939516420,0x146
0.2939619860,0x145
0.2939723300,0x144
0.2939826720,0x143
0.2939930160,0x142
0.2940033600,0x141
0.2940137020,0x140
0.2940240480,0x13F
0.2940343900,0x13E
0.2940447320,0x13D
0.2940550760,0x13C
0.2940654200,0x13B
0.2940757640,0x13A
0.2940861060,0x139
0.2940964500,0x138
0.2941067940,0x137
0.2941171360,0x136
0.2941274800,0x135
0.2941378240,0x134
0.2941481680,0x133
0.2941585100,0x132
0.2941688540,0x131
0.2941791980,0x130
0.2941895420,0x12F
0.2941998840,0x12E
0.2942102280,0x12D
0.2942205720,0x12C
0.2942309140,0x12B
0.2942412580,0x12A
0.2942516000,0x129
0.2942619440,0x128
0.2942722880,0x127
0.2942826320,0x126
0.2942929760,0x125
0.2943033180,0x124
0.2943136620,0x123
0.2943240040,0x122
0.2943343500,0x121
0.2943446920,0x120
0.2943550380,0x11F
0.2943653780,0x11E
0.2943757220,0x11D
0.2943860660,0x11C
0.2943964100,0x11B
0.2944067540,0x11A
0.2944170960,0x119
0.2944274400,0x118
0.2944377840,0x117
0.2944481260,0x116
0.2944584700,0x115
0.2944688140,0x114
0.2944791560,0x113
0.2944895000,0x112
0.2944998440,0x111
0.2945101860,0x110
0.2945205320,0x10F
0.2945308740,0x10E
0.2945412180,0x10D
0.2945515600,0x10C
0.2945619040,0x10B
0.2945722460,0x10A
0.2945825900,0x109
0.2945929340,0x108
0.2946032780,0x107
0.2946136220,0x106
0.2946239640,0x105
0.2946343080,0x104
0.2946446520,0x103
0.2946549940,0x102
0.2946653380,0x101
0.2946756820,0x100
0.2946860300,0x0FF
0.2946963680,0x0FE
0.2947067120,0x0FD
0.2947170560,0x0FC
0.2947274000,0x0FB
0.2947377420,0x0FA
0.2947480860,0x0F9
0.2947584280,0x0F8
0.2947687720,0x0F7
0.2947791160,0x0F6
0.2947894580,0x0F5
0.2947998020,0x0F4
0.2948101460,0x0F3
0.2948204900,0x0F2
0.2948308320,0x0F1
0.2948411760,0x0F0
0.2948515200,0x0EF
0.2948618640,0x0EE
0.2948722060,0x0ED
0.2948825500,0x0EC
0.2948928940,0x0EB
0.2949032360,0x0EA
0.2949135800,0x0E9
0.2949239240,0x0E8
0.2949342680,0x0E7
0.2949446100,0x0E6
0.2949549540,0x0E5
0.2949652960,0x0E4
0.2949756400,0x0E3
0.2949859840,0x0E2
0.2949963280,0x0E1
0.2950066720,0x0E0
0.2950170160,0x0DF
0.2950273580,0x0DE
0.2950377020,0x0DD
0.2950480460,0x0DC
0.2950583880,0x0DB
0.2950687320,0x0DA
0.2950790740,0x0D9
0.2950894180,0x0D8
0.2950997620,0x0D7
0.2951101040,0x0D6
0.2951204480,0x0D5
0.2951307920,0x0D4
0.2951411360,0x0D3
0.2951514780,0x0D2
0.2951618220,0x0D1
0.2951721660,0x0D0
0.2951825100,0x0CF
0.2951928520,0x0CE
0.2952031960,0x0CD
0.2952135400,0x0CC
0.2952238820,0x0CB
0.2952342260,0x0CA
0.2952445700,0x0C9
0.2952549140,0x0C8
0.2952652580,0x0C7
0.2952756000,0x0C6
0.2952859440,0x0C5
0.2952962860,0x0C4
0.2953066300,0x0C3
0.2953169740,0x0C2
0.2953273160,0x0C1
0.2953376600,0x0C0
0.2953480060,0x0BF
0.2953583480,0x0BE
0.2953686920,0x0BD
0.2953790340,0x0BC
0.2953893780,0x0BB
0.2953997200,0x0BA
0.2954100640,0x0B9
0.2954204080,0x0B8
0.2954307520,0x0B7
0.2954410940,0x0B6
0.2954514380,0x0B5
0.2954617820,0x0B4
0.2954721240,0x0B3
0.2954824680,0x0B2
0.2954928120,0x0B1
0.2955031560,0x0B0
0.2955135000,0x0AF
0.2955238420,0x0AE
0.2955341840,0x0AD
0.2955445280,0x0AC
0.2955548720,0x0AB
0.2955652160,0x0AA
0.2955755600,0x0A9
0.2955859020,0x0A8
0.2955962480,0x0A7
0.2956065880,0x0A6
0.2956169340,0x0A5
0.2956272760,0x0A4
0.2956376200,0x0A3
0.2956479620,0x0A2
0.2956583060,0x0A1
0.2956686500,0x0A0
0.2956789940,0x09F
0.2956893360,0x09E
0.2956996800,0x09D
0.2957100240,0x09C
0.2957203680,0x09B
0.2957307100,0x09A
0.2957410540,0x099
0.2957513980,0x098
0.2957617400,0x097
0.2957720840,0x096
0.2957824280,0x095
0.2957927700,0x094
0.2958031140,0x093
0.2958134580,0x092
0.2958238020,0x091
0.2958341440,0x090
0.2958444900,0x08F
0.2958548320,0x08E
0.2958651740,0x08D
0.2958755180,0x08C
0.2958858620,0x08B
0.2958962060,0x08A
0.2959065480,0x089
0.2959168920,0x088
0.2959272360,0x087
0.2959375780,0x086
0.2959479220,0x085
0.2959582660,0x084
0.2959686080,0x083
0.2959789520,0x082
0.2959892960,0x081
0.2959996400,0x080
0.2960099860,0x07F
0.2960203260,0x07E
0.2960306700,0x07D
0.2960410120,0x07C
0.2960513580,0x07B
0.2960617000,0x07A
0.2960720440,0x079
0.2960823860,0x078
0.2960927300,0x077
0.2961030740,0x076
0.2961134160,0x075
0.2961237600,0x074
0.2961341040,0x073
0.2961444480,0x072
0.2961547900,0x071
0.2961651340,0x070
0.2961754780,0x06F
0.2961858200,0x06E
0.2961961640,0x06D
0.2962065080,0x06C
0.2962168520,0x06B
0.2962271940,0x06A
0.2962375380,0x069
0.2962478800,0x068
0.2962582260,0x067
0.2962685680,0x066
0.2962789120,0x065
0.2962892560,0x064
0.2962995980,0x063
0.2963099420,0x062
0.2963202860,0x061
0.2963306300,0x060
0.2963409740,0x05F
0.2963513160,0x05E
0.2963616600,0x05D
0.2963720020,0x05C
0.2963823460,0x05B
0.2963926880,0x05A
0.2964030320,0x059
0.2964133760,0x058
0.2964237200,0x057
0.2964340620,0x056
0.2964444060,0x055
0.2964547500,0x054
0.2964650940,0x053
0.2964754360,0x052
0.2964857800,0x051
0.2964961240,0x050
0.2965064680,0x04F
0.2965168100,0x04E
0.2965271540,0x04D
0.2965374980,0x04C
0.2965478400,0x04B
0.2965581840,0x04A
0.2965685280,0x049
0.2965788700,0x048
0.2965892140,0x047
0.2965995580,0x046
0.2966099000,0x045
0.2966202440,0x044
0.2966305880,0x043
0.2966409320,0x042
0.2966512740,0x041
0.2966616180,0x040
0.2966719640,0x03F
0.2966823040,0x03E
0.2966926480,0x03D
0.2967029920,0x03C
0.2967133360,0x03B
0.2967236780,0x03A
0.2967340220,0x039
0.2967443660,0x038
0.2967547100,0x037
0.2967650520,0x036
0.2967753960,0x035
0.2967857380,0x034
0.2967960820,0x033
0.2968064260,0x032
0.2968167680,0x031
0.2968271120,0x030
0.2968374560,0x02F
0.2968478000,0x02E
0.2968581420,0x02D
0.2968684860,0x02C
0.2968788300,0x02B
0.2968891740,0x02A
0.2968995160,0x029
0.2969098600,0x028
0.2969202040,0x027
0.2969305460,0x026
0.2969408900,0x025
0.2969512340,0x024
0.2969615780,0x023
0.2969719200,0x022
0.2969822640,0x021
0.2969926080,0x020
0.2970029540,0x01F
0.2970132940,0x01E
0.2970236380,0x01D
0.2970339820,0x01C
0.2970443240,0x01B
0.2970546680,0x01A
0.2970650120,0x019
0.2970753560,0x018
0.2970857000,0x017
0.2970960420,0x016
0.2971063860,0x015
0.2971167280,0x014
0.2971270720,0x013
0.2971374140,0x012
0.2971477580,0x011
0.2971581020,0x010
0.2971684460,0x00F
0.2971787880,0x00E
0.2971891320,0x00D
0.2971994760,0x00C
0.2972098200,0x00B
0.2972201620,0x00A
0.2972305060,0x009
0.2972408500,0x008
0.2972511940,0x007
0.2972615360,0x006
0.2972718800,0x005
0.2972822240,0x004
0.2972925660,0x003
0.2973029100,0x002
0.2973132540,0x001
0.2973235960,0x000
0.2973442840,0x001
0.2973546280,0x002
0.2973649700,0x003
0.2973753140,0x004
0.2973856580,0x005
0.2973960000,0x006
0.2974063440,0x007
0.2974166880,0x008
0.2974270320,0x009
0.2974373740,0x00A
0.2974477180,0x00B
0.2974580600,0x00C
0.2974684040,0x00D
0.2974787480,0x00E
0.2974890920,0x00F
0.2974994360,0x010
0.2975097780,0x011
0.2975201220,0x012
0.2975304660,0x013
0.2975408100,0x014
0.2975511520,0x015
0.2975614960,0x016
0.2975718380,0x017
0.2975821820,0x018
0.2975925260,0x019
0.2976028680,0x01A
0.2976132140,0x01B
0.2976235560,0x01C
0.2976339000,0x01D
0.2976442420,0x01E
0.2976545860,0x01F
0.2976649320,0x020
0.2976752740,0x021
0.2976856160,0x022
0.2976959600,0x023
0.2977063040,0x024
0.2977166460,0x025
0.2977269900,0x026
0.2977373340,0x027
0.2977476780,0x028
0.2977580200,0x029
0.2977683640,0x02A
0.2977787080,0x02B
0.2977890500,0x02C
0.2977993940,0x02D
0.2978097380,0x02E
0.2978200820,0x02F
0.2978304240,0x030
0.2978407680,0x031
0.2978511120,0x032
0.2978614540,0x033
0.2978717980,0x034
0.2978821420,0x035
0.2978924840,0x036
0.2979028280,0x037
0.2979131720,0x038
0.2979235160,0x039
0.2979338580,0x03A
0.2979442020,0x03B
0.2979545460,0x03C
0.2979648880,0x03D
0.2979752320,0x03E
0.2979855760,0x03F
0.2979959200,0x040
0.2980062620,0x041
0.2980166060,0x042
0.2980269500,0x043
0.2980372920,0x044
0.2980476360,0x045
0.2980579800,0x046
0.2980683220,0x047
0.2980786660,0x048
0.2980890100,0x049
0.2980993540,0x04A
0.2981096960,0x04B
0.2981200400,0x04C
0.2981303840,0x04D
0.2981407280,0x04E
0.2981510700,0x04F
0.2981614140,0x050
0.2981717580,0x051
0.2981821000,0x052
0.2981924440,0x053
0.2982027880,0x054
0.2982131320,0x055
0.2982234740,0x056
0.2982338180,0x057
0.2982441620,0x058
0.2982545040,0x059
0.2982648480,0x05A
0.2982751920,0x05B
0.2982855360,0x05C
0.2982958780,0x05D
0.2983062220,0x05E
0.2983165640,0x05F
0.2983269100,0x060
0.2983372520,0x061
0.2983475960,0x062
0.2983579400,0x063
0.2983682820,0x064
0.2983786260,0x065
0.2983889680,0x066
0.2983993120,0x067
0.2984096560,0x068
0.2984200000,0x069
0.2984303420,0x06A
0.2984406860,0x06B
0.2984510300,0x06C
0.2984613740,0x06D
0.2984717160,0x06E
0.2984820600,0x06F
0.2984924040,0x070
0.2985027460,0x071
0.2985130900,0x072
0.2985234340,0x073
0.2985337780,0x074
0.2985441200,0x075
0.2985544640,0x076
0.2985648080,0x077
0.2985751500,0x078
0.2985854940,0x079
0.2985958380,0x07A
0.2986061800,0x07B
0.2986165240,0x07C
0.2986268680,0x07D
0.2986372120,0x07E
0.2986475540,0x07F
0.2986579000,0x080
0.2986682420,0x081
0.2986785860,0x082
0.2986889280,0x083
0.2986992720,0x084
0.2987096140,0x085
0.2987199580,0x086
0.2987303020,0x087
0.2987406460,0x088
0.2987509880,0x089
0.2987613320,0x08A
0.2987716760,0x08B
0.2987820180,0x08C
0.2987923640,0x08D
0.2988027060,0x08E
0.2988130500,0x08F
0.2988233940,0x090
0.2988337360,0x091
0.2988440800,0x092
0.2988544220,0x093
0.2988647660,0x094
0.2988751100,0x095
0.2988854540,0x096
0.2988957960,0x097
0.2989061400,0x098
0.2989164840,0x099
0.2989268260,0x09A
0.2989371700,0x09B
0.2989475140,0x09C
0.2989578580,0x09D
0.2989682000,0x09E
0.2989785440,0x09F
0.2989888880,0x0A0
0.2989992320,0x0A1
0.2990095740,0x0A2
0.2990199180,0x0A3
0.2990302620,0x0A4
0.2990406040,0x0A5
0.2990509480,0x0A6
0.2990612920,0x0A7
0.2990716340,0x0A8
0.2990819780,0x0A9
0.2990923220,0x0AA
0.2991026660,0x0AB
0.2991130080,0x0AC
0.2991233520,0x0AD
0.2991336960,0x0AE
0.2991440380,0x0AF
0.2991543820,0x0B0
0.2991647260,0x0B1
0.2991750680,0x0B2
0.2991854120,0x0B3
0.2991957560,0x0B4
0.2992061000,0x0B5
0.2992164420,0x0B6
0.2992267860,0x0B7
0.2992371300,0x0B8
0.2992474720,0x0B9
0.2992578160,0x0BA
0.2992681600,0x0BB
0.2992785020,0x0BC
0.2992888460,0x0BD
0.2992991900,0x0BE
0.2993095340,0x0BF
0.2993198780,0x0C0
0.2993302200,0x0C1
0.2993405640,0x0C2
0.2993509080,0x0C3
0.2993612520,0x0C4
0.2993715940,0x0C5
0.2993819380,0x0C6
0.2993922800,0x0C7
0.2994026240,0x0C8
0.2994129680,0x0C9
0.2994233100,0x0CA
0.2994336540,0x0CB
0.2994439980,0x0CC
0.2994543420,0x0CD
0.2994646840,0x0CE
0.2994750280,0x0CF
0.2994853720,0x0D0
0.2994957160,0x0D1
0.2995060580,0x0D2
0.2995164020,0x0D3
0.2995267460,0x0D4
0.2995370880,0x0D5
0.2995474320,0x0D6
0.2995577740,0x0D7
0.2995681200,0x0D8
0.2995784620,0x0D9
0.2995888060,0x0DA
0.2995991500,0x0DB
0.2996094920,0x0DC
0.2996198360,0x0DD
0.2996301800,0x0DE
0.2996405240,0x0DF
0.2996508680,0x0E0
0.2996612100,0x0E1
0.2996715540,0x0E2
0.2996818960,0x0E3
0.2996922400,0x0E4
0.2997025840,0x0E5
0.2997129260,0x0E6
0.2997232700,0x0E7
0.2997336140,0x0E8
0.2997439580,0x0E9
0.2997543000,0x0EA
0.2997646440,0x0EB
0.2997749880,0x0EC
0.2997853320,0x0ED
0.2997956740,0x0EE
0.2998060180,0x0EF
0.2998163620,0x0F0
0.2998267040,0x0F1
0.2998370480,0x0F2
0.2998473920,0x0F3
0.2998577340,0x0F4
0.2998680780,0x0F5
0.2998784220,0x0F6
0.2998887640,0x0F7
0.2998991080,0x0F8
0.2999094520,0x0F9
0.2999197940,0x0FA
0.2999301380,0x0FB
0.2999404820,0x0FC
0.2999508260,0x0FD
0.2999611680,0x0FE
0.2999715120,0x0FF
0.2999818580,0x100
0.2999922000,0x101
0.3000025420,0x102
0.3000128860,0x103
0.3000232300,0x104
0.3000335720,0x105
0.3000439160,0x106
0.3000542600,0x107
0.3000646040,0x108
0.3000749460,0x109
0.3000852900,0x10A
0.3000956340,0x10B
0.3001059760,0x10C
0.3001163200,0x10D
0.3001266640,0x10E
0.3001370080,0x10F
0.3001473500,0x110
0.3001576940,0x111
0.3001680380,0x112
0.3001783800,0x113
0.3001887240,0x114
0.3001990680,0x115
0.3002094120,0x116
0.3002197540,0x117
0.3002300980,0x118
0.3002404400,0x119
0.3002507840,0x11A
0.3002611280,0x11B
0.3002714720,0x11C
0.3002818160,0x11D
0.3002921580,0x11E
0.3003025020,0x11F
0.3003128460,0x120
0.3003231880,0x121
0.3003335320,0x122
0.3003438760,0x123
0.3003542180,0x124
0.3003645620,0x125
0.3003749060,0x126
0.3003852500,0x127
0.3003955940,0x128
0.3004059360,0x129
0.3004162800,0x12A
0.3004266220,0x12B
0.3004369660,0x12C
0.3004473100,0x12D
0.3004576520,0x12E
0.3004679960,0x12F
0.3004783400,0x130
0.3004886840,0x131
0.3004990260,0x132
0.3005093700,0x133
0.3005197140,0x134
0.3005300560,0x135
0.3005404000,0x136
0.3005507440,0x137
0.3005610880,0x138
0.3005714300,0x139
0.3005817740,0x13A
0.3005921180,0x13B
0.3006024620,0x13C
0.3006128040,0x13D
0.3006231480,0x13E
0.3006334920,0x13F
0.3006438360,0x140
0.3006541780,0x141
0.3006645200,0x142
0.3006748640,0x143
0.3006852080,0x144
0.3006955520,0x145
0.3007058940,0x146
0.3007162380,0x147
0.3007265820,0x148
0.3007369260,0x149
0.3007472680,0x14A
0.3007576120,0x14B
0.3007679560,0x14C
0.3007782980,0x14D
0.3007886420,0x14E
0.3007989860,0x14F
0.3008093300,0x150
0.3008196720,0x151
0.3008300160,0x152
0.3008403600,0x153
0.3008507020,0x154
0.3008610460,0x155
0.3008713900,0x156
0.3008817340,0x157
0.3008920760,0x158
0.3009024200,0x159
0.3009127640,0x15A
0.3009231080,0x15B
0.3009334500,0x15C
0.3009437940,0x15D
0.3009541380,0x15E
0.3009644800,0x15F
0.3009748260,0x160
0.3009851680,0x161
0.3009955100,0x162
0.3010058540,0x163
0.3010161980,0x164
0.3010265420,0x165
0.3010368840,0x166
0.3010472280,0x167
0.3010575720,0x168
0.3010679140,0x169
0.3010782580,0x16A
0.3010886020,0x16B
0.3010989440,0x16C
0.3011092880,0x16D
0.3011196320,0x16E
0.3011299760,0x16F
0.3011403200,0x170
0.3011506620,0x171
0.3011610060,0x172
0.3011713480,0x173
0.3011816920,0x174
0.3011920360,0x175
0.3012023780,0x176
0.3012127220,0x177
0.3012230660,0x178
0.3012334100,0x179
0.3012437520,0x17A
0.3012540960,0x17B
0.3012644400,0x17C
0.3012747820,0x17D
0.3012851260,0x17E
0.3012954700,0x17F
0.3013058160,0x180
0.3013161560,0x181
0.3013265000,0x182
0.3013368440,0x183
0.3013471860,0x184
0.3013575300,0x185
0.3013678740,0x186
0.3013782180,0x187
0.3013885600,0x188
0.3013989040,0x189
0.3014092480,0x18A
0.3014195920,0x18B
0.3014299340,0x18C
0.3014402780,0x18D
0.3014506220,0x18E
0.3014609640,0x18F
0.3014713080,0x190
0.3014816520,0x191
0.3014919960,0x192
0.3015023380,0x193
0.3015126820,0x194
0.3015230260,0x195
0.3015333680,0x196
0.3015437120,0x197
0.3015540560,0x198
0.3015644000,0x199
0.3015747420,0x19A
0.3015850860,0x19B
0.3015954300,0x19C
0.3016057720,0x19D
0.3016161160,0x19E
0.3016264580,0x19F
0.3016368040,0x1A0
0.3016471460,0x1A1
0.3016574900,0x1A2
0.3016678340,0x1A3
0.3016781760,0x1A4
0.3016885200,0x1A5
0.3016988640,0x1A6
0.3017092060,0x1A7
0.3017195500,0x1A8
0.3017298940,0x1A9
0.3017402360,0x1AA
0.3017505800,0x1AB
0.3017609240,0x1AC
0.3017712680,0x1AD
0.3017816100,0x1AE
0.3017919540,0x1AF
0.3018022980,0x1B0
0.3018126400,0x1B1
0.3018229840,0x1B2
0.3018333280,0x1B3
0.3018436700,0x1B4
0.3018540140,0x1B5
0.3018643580,0x1B6
0.3018747020,0x1B7
0.3018850460,0x1B8
0.3018953880,0x1B9
0.3019057320,0x1BA
0.3019160740,0x1BB
0.3019264180,0x1BC
0.3019367620,0x1BD
0.3019471060,0x1BE
0.3019574480,0x1BF
0.3019677940,0x1C0
0.3019781360,0x1C1
0.3019884780,0x1C2
0.3019988240,0x1C3
0.3020091660,0x1C4
0.3020195100,0x1C5
0.3020298520,0x1C6
0.3020401960,0x1C7
0.3020505400,0x1C8
0.3020608820,0x1C9
0.3020712260,0x1CA
0.3020815700,0x1CB
0.3020919140,0x1CC
0.3021022560,0x1CD
0.3021126000,0x1CE
0.3021229440,0x1CF
0.3021332880,0x1D0
0.3021436300,0x1D1
0.3021539740,0x1D2
0.3021643180,0x1D3
0.3021746600,0x1D4
0.3021850040,0x1D5
0.3021953480,0x1D6
0.3022056920,0x1D7
0.3022160360,0x1D8
0.3022263780,0x1D9
0.3022367220,0x1DA
0.3022470640,0x1DB
0.3022574080,0x1DC
0.3022677520,0x1DD
0.3022780940,0x1DE
0.3022884380,0x1DF
0.3022987820,0x1E0
0.3023091260,0x1E1
0.3023194680,0x1E2
0.3023298120,0x1E3
0.3023401560,0x1E4
0.3023504980,0x1E5
0.3023608420,0x1E6
0.3023711860,0x1E7
0.3023815300,0x1E8
0.3023918720,0x1E9
0.3024022160,0x1EA
0.3024125600,0x1EB
0.3024229020,0x1EC
0.3024332460,0x1ED
0.3024435900,0x1EE
0.3024539340,0x1EF
0.3024642760,0x1F0
0.3024746200,0x1F1
0.3024849620,0x1F2
0.3024953060,0x1F3
0.3025056500,0x1F4
0.3025159940,0x1F5
0.3025263360,0x1F6
0.3025366800,0x1F7
0.3025470240,0x1F8
0.3025573660,0x1F9
0.3025677100,0x1FA
0.3025780540,0x1FB
0.3025883980,0x1FC
0.3025987400,0x1FD
0.3026090840,0x1FE
0.3026194280,0x1FF
0.3026401140,0x1FE
0.3026504580,0x1FD
0.3026608020,0x1FC
0.3026711440,0x1FB
0.3026814880,0x1FA
0.3026918320,0x1F9
0.3027021740,0x1F8
0.3027125180,0x1F7
0.3027228620,0x1F6
0.3027332060,0x1F5
0.3027435480,0x1F4
0.3027538920,0x1F3
0.3027642360,0x1F2
0.3027745800,0x1F1
0.3027849220,0x1F0
0.3027952660,0x1EF
0.3028056100,0x1EE
0.3028159520,0x1ED
0.3028262960,0x1EC
0.3028366400,0x1EB
0.3028469840,0x1EA
0.3028573260,0x1E9
0.3028676700,0x1E8
0.3028780140,0x1E7
0.3028883560,0x1E6
0.3028987000,0x1E5
0.3029090440,0x1E4
0.3029193880,0x1E3
0.3029297300,0x1E2
0.3029400740,0x1E1
0.3029504160,0x1E0
0.3029607620,0x1DF
0.3029711040,0x1DE
0.3029814480,0x1DD
0.3029917900,0x1DC
0.3030021340,0x1DB
0.3030124780,0x1DA
0.3030228200,0x1D9
0.3030331640,0x1D8
0.3030435080,0x1D7
0.3030538520,0x1D6
0.3030641940,0x1D5
0.3030745380,0x1D4
0.3030848820,0x1D3
0.3030952240,0x1D2
0.3031055680,0x1D1
0.3031159120,0x1D0
0.3031262560,0x1CF
0.3031365980,0x1CE
0.3031469420,0x1CD
0.3031572860,0x1CC
0.3031676280,0x1CB
0.3031779720,0x1CA
0.3031883160,0x1C9
0.3031986600,0x1C8
0.3032090020,0x1C7
0.3032193460,0x1C6
0.3032296880,0x1C5
0.3032400320,0x1C4
0.3032503760,0x1C3
0.3032607200,0x1C2
0.3032710640,0x1C1
0.3032814060,0x1C0
0.3032917520,0x1BF
0.3033020920,0x1BE
0.3033124360,0x1BD
0.3033227800,0x1BC
0.3033331240,0x1BB
0.3033434660,0x1BA
0.3033538100,0x1B9
0.3033641540,0x1B8
0.3033744980,0x1B7
0.3033848400,0x1B6
0.3033951840,0x1B5
0.3034055280,0x1B4
0.3034158720,0x1B3
0.3034262140,0x1B2
0.3034365580,0x1B1
0.3034469000,0x1B0
0.3034572460,0x1AF
0.3034675880,0x1AE
0.3034779320,0x1AD
0.3034882740,0x1AC
0.3034986180,0x1AB
0.3035089620,0x1AA
0.3035193060,0x1A9
0.3035296480,0x1A8
0.3035399920,0x1A7
0.3035503360,0x1A6
0.3035606780,0x1A5
0.3035710220,0x1A4
0.3035813660,0x1A3
0.3035917100,0x1A2
0.3036020520,0x1A1
0.3036123960,0x1A0
0.3036227420,0x19F
0.3036330820,0x19E
0.3036434260,0x19D
0.3036537680,0x19C
0.3036641140,0x19B
0.3036744560,0x19A
0.3036848000,0x199
0.3036951440,0x198
0.3037054880,0x197
0.3037158300,0x196
0.3037261740,0x195
0.3037365180,0x194
